LEVEL,Div Num,Div Name,Sch Num,Sch Name,Sch Type,Low Grade,High Grade,Subject,Grade,Test,2018-2019 Pass Rate,2019-2020 Pass Rate,2020-2021 Pass Rate,2018-2019 Adv Pass Rate,2019-2020 Adv Pass Rate,2020-2021 Adv Pass Rate,address,latitude,longitude,geoid
SCH,67.0,Nottoway County,330.0,Crewe Primary,Elem,PK,4.0,English: Reading,Gr 3,English Reading,74,,56,32,,6,Crewe Primary Nottoway County,,,5102340
SCH,68.0,Orange County,360.0,Gordon-Barbour Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,71,,58,10,,3,Gordon-Barbour Elementary Orange County,38.1381314,-78.1929973,5102340
SCH,68.0,Orange County,70.0,Lightfoot Elementary,Elem,3,5.0,English: Reading,Gr 3,English Reading,54,,41,9,,3,Lightfoot Elementary Orange County,38.2460619,-77.9532888,5102340
SCH,68.0,Orange County,50.0,Locust Grove Elementary,Elem,3,5.0,English: Reading,Gr 3,English Reading,66,,58,21,,8,Locust Grove Elementary Orange County,38.2984833,-77.8314829,5102340
SCH,68.0,Orange County,370.0,Orange Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,74,,58,19,,8,Orange Elementary Orange County,38.2475122,-78.1180457,5102340
SCH,69.0,Page County,350.0,Luray Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,59,,41,15,,2,Luray Elementary Page County,38.6582154,-78.4553457,5102340
SCH,69.0,Page County,310.0,Shenandoah Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,73,,53,9,,5,Shenandoah Elementary Page County,38.4854966,-78.6216193,5102340
SCH,69.0,Page County,50.0,Springfield Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,85,,73,19,,3,Springfield Elementary Page County,38.7285043,-78.421323,5102340
SCH,69.0,Page County,210.0,Stanley Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,54,,37,7,,2,Stanley Elementary Page County,38.57862,-78.5031536,5102340
SCH,70.0,Patrick County,440.0,Blue Ridge Elementary,Elem,PK,7.0,English: Reading,Gr 3,English Reading,86,,86,14,,14,Blue Ridge Elementary Patrick County,36.5998153,-80.5102872,5102360
SCH,70.0,Patrick County,150.0,Meadows of Dan Elementary,Elem,KG,7.0,English: Reading,Gr 3,English Reading,88,,64,35,,0,Meadows of Dan Elementary Patrick County,36.7366519,-80.4006385,5102360
SCH,70.0,Patrick County,680.0,Patrick Springs Elementary,Elem,PK,3.0,English: Reading,Gr 3,English Reading,89,,77,27,,11,Patrick Springs Elementary Patrick County,36.6433002,-80.1995723,5102360
SCH,70.0,Patrick County,320.0,Stuart Elementary,Elem,PK,7.0,English: Reading,Gr 3,English Reading,87,,73,29,,15,Stuart Elementary Patrick County,36.6416222,-80.2760888,5102360
SCH,70.0,Patrick County,80.0,Woolwine Elementary,Elem,PK,7.0,English: Reading,Gr 3,English Reading,81,,67,14,,8,Woolwine Elementary Patrick County,36.7876374,-80.2754192,5102360
SCH,120.0,Petersburg City,110.0,Cool Spring Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,45,,31,4,,3,Cool Spring Elementary Petersburg City,37.2052264,-77.4157325,5102360
SCH,120.0,Petersburg City,170.0,Lakemont Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,31,,22,3,,0,Lakemont Elementary Petersburg City,37.2350218,-77.3725706,5102370
SCH,120.0,Petersburg City,180.0,Pleasants Lane Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,54,,32,4,,0,Pleasants Lane Elementary Petersburg City,37.2129672,-77.4317721,5102370
SCH,120.0,Petersburg City,130.0,Walnut Hill Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,64,,32,8,,0,Walnut Hill Elementary Petersburg City,37.2025428,-77.3857788,5102390
SCH,71.0,Pittsylvania County,1853.0,Brosville Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,60,,62,10,,10,Brosville Elementary Pittsylvania County,36.6200998,-79.6044986,5102390
SCH,71.0,Pittsylvania County,640.0,Chatham Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,75,,73,28,,5,Chatham Elementary Pittsylvania County,36.8413984,-79.3958054,5102400
SCH,71.0,Pittsylvania County,280.0,Gretna Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,80,,80,22,,18,Gretna Elementary Pittsylvania County,36.950142,-79.366343,5102400
SCH,71.0,Pittsylvania County,30.0,John L. Hurt Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,92,,88,25,,12,John L. Hurt Elementary Pittsylvania County,37.093451,-79.297088,5102430
SCH,71.0,Pittsylvania County,1690.0,Kentuck Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,87,,71,16,,8,Kentuck Elementary Pittsylvania County,36.6562622,-79.3028175,5102460
SCH,71.0,Pittsylvania County,1750.0,Mount Airy Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,81,,65,10,,6,Mount Airy Elementary Pittsylvania County,36.945569,-79.1784973,5102460
SCH,71.0,Pittsylvania County,1460.0,Southside Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,81,,72,17,,11,Southside Elementary Pittsylvania County,36.6880794,-79.3733612,5102460
SCH,71.0,Pittsylvania County,1710.0,Stony Mill Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,85,,81,31,,14,Stony Mill Elementary Pittsylvania County,36.6401329,-79.5633316,5102460
SCH,71.0,Pittsylvania County,1851.0,Twin Springs Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,76,,85,23,,12,Twin Springs Elementary Pittsylvania County,36.6882539,-79.4296488,5102490
SCH,71.0,Pittsylvania County,1740.0,Union Hall Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,95,,64,17,,8,Union Hall Elementary Pittsylvania County,36.7700352,-79.5462783,5102520
SCH,142.0,Poquoson City,150.0,Poquoson Elementary,Elem,3,5.0,English: Reading,Gr 3,English Reading,88,,93,29,,15,Poquoson Elementary Poquoson City,37.1301172,-76.3612196,5102520
SCH,121.0,Portsmouth City,1766.0,Brighton Elementary,Elem,KG,6.0,English: Reading,Gr 3,English Reading,46,,29,2,,5,Brighton Elementary Portsmouth City,36.8195538,-76.3107971,5102520
SCH,121.0,Portsmouth City,321.0,Churchland Academy Elementary,Elem,KG,6.0,English: Reading,Gr 3,English Reading,71,,55,17,,7,Churchland Academy Elementary Portsmouth City,36.8815711,-76.3814745,5102520
SCH,121.0,Portsmouth City,650.0,Churchland Elementary,Elem,KG,6.0,English: Reading,Gr 3,English Reading,76,,67,11,,12,Churchland Elementary Portsmouth City,36.8580979,-76.3843809,5102520
SCH,121.0,Portsmouth City,160.0,Churchland Primary & Intermediate,Elem,KG,6.0,English: Reading,Gr 3,English Reading,68,,55,11,,7,Churchland Primary & Intermediate Portsmouth City,36.8908107,-76.3845384,5102520
SCH,121.0,Portsmouth City,1400.0,Cradock Elementary,Elem,KG,6.0,English: Reading,Gr 3,English Reading,51,,13,2,,0,Cradock Elementary Portsmouth City,36.797631,-76.320142,5102520
SCH,121.0,Portsmouth City,190.0,Douglass Park Elementary,Elem,KG,6.0,English: Reading,Gr 3,English Reading,40,,17,3,,0,Douglass Park Elementary Portsmouth City,36.8183149,-76.3393191,5102520
SCH,121.0,Portsmouth City,1630.0,Hodges Manor Elementary,Elem,KG,6.0,English: Reading,Gr 3,English Reading,74,,54,11,,4,Hodges Manor Elementary Portsmouth City,36.8146461,-76.3841535,5102520
SCH,121.0,Portsmouth City,1650.0,Lakeview Elementary,Elem,KG,6.0,English: Reading,Gr 3,English Reading,38,,48,7,,15,Lakeview Elementary Portsmouth City,36.7982526,-76.3715508,5102520
SCH,121.0,Portsmouth City,60.0,Park View Elementary,Elem,KG,6.0,English: Reading,Gr 3,English Reading,58,,53,12,,9,Park View Elementary Portsmouth City,36.8396996,-76.3135837,5102520
SCH,121.0,Portsmouth City,290.0,Simonsdale Elementary,Elem,KG,6.0,English: Reading,Gr 3,English Reading,75,,55,18,,5,Simonsdale Elementary Portsmouth City,36.8268365,-76.3662682,5102580
SCH,121.0,Portsmouth City,1769.0,Victory Elementary,Elem,KG,6.0,English: Reading,Gr 3,English Reading,68,,58,14,,15,Victory Elementary Portsmouth City,36.8068296,-76.3359839,5102580
SCH,121.0,Portsmouth City,230.0,Waterview Elementary,Elem,KG,6.0,English: Reading,Gr 3,English Reading,49,,27,4,,2,Waterview Elementary Portsmouth City,36.8413925,-76.3468652,5102610
SCH,121.0,Portsmouth City,210.0,Westhaven Elementary,Elem,KG,6.0,English: Reading,Gr 3,English Reading,57,,50,11,,0,Westhaven Elementary Portsmouth City,36.8293494,-76.3491177,5102610
SCH,72.0,Powhatan County,21.0,Flat Rock Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,80,,67,27,,15,Flat Rock Elementary Powhatan County,37.518986,-77.7985165,5102640
SCH,72.0,Powhatan County,231.0,Pocahontas Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,73,,70,10,,8,Pocahontas Elementary Powhatan County,37.5599784,-77.9487075,5102640
SCH,72.0,Powhatan County,13.0,Powhatan Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,65,,70,13,,9,Powhatan Elementary Powhatan County,37.5516299,-77.9342417,5102640
SCH,73.0,Prince Edward County,10.0,Prince Edward Elementary,Elem,PK,4.0,English: Reading,Gr 3,English Reading,52,,33,11,,3,Prince Edward Elementary Prince Edward County,37.2647243,-78.4019973,5102640
SCH,74.0,Prince George County,340.0,David A. Harrison Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,77,,69,13,,14,David A. Harrison Elementary Prince George County,37.1344443,-77.2278517,5102640
SCH,74.0,Prince George County,310.0,L.L. Beazley Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,92,,90,26,,15,L.L. Beazley Elementary Prince George County,37.2250649,-77.2847456,5102640
SCH,74.0,Prince George County,290.0,North Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,68,,64,15,,6,North Elementary Prince George County,37.2321243,-77.2085266,5102640
SCH,74.0,Prince George County,300.0,South Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,86,,90,17,,20,South Elementary Prince George County,37.128507,-77.3123097,5102640
SCH,74.0,Prince George County,280.0,William A. Walton Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,82,,70,14,,11,William A. Walton Elementary Prince George County,37.2015966,-77.3299747,5102640
SCH,75.0,Prince William County,330.0,A. Henderson Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,76,,80,24,,14,A. Henderson Elementary Prince William County,38.6216247,-77.3438177,5102640
SCH,75.0,Prince William County,760.0,Antietam Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,73,,65,21,,10,Antietam Elementary Prince William County,38.6936707,-77.2978841,5102640
SCH,75.0,Prince William County,200.0,Ashland Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,92,,86,28,,15,Ashland Elementary Prince William County,38.621982,-77.3943788,5102640
SCH,75.0,Prince William County,670.0,Bel Air Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,71,,43,21,,0,Bel Air Elementary Prince William County,38.6446591,-77.3201029,5102640
SCH,75.0,Prince William County,600.0,Belmont Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,55,,46,10,,13,Belmont Elementary Prince William County,38.6570041,-77.2387533,5102640
SCH,75.0,Prince William County,840.0,Bennett Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,66,,64,20,,12,Bennett Elementary Prince William County,38.7280936,-77.4633698,5102640
SCH,75.0,Prince William County,860.0,Bristow Run Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,76,,59,17,,3,Bristow Run Elementary Prince William County,38.7618516,-77.5892714,5102640
SCH,75.0,Prince William County,950.0,Buckland Mills Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,83,,86,25,,14,Buckland Mills Elementary Prince William County,38.7980807,-77.6357572,5102640
SCH,75.0,Prince William County,620.0,C.A. Sinclair Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,63,,34,10,,0,C.A. Sinclair Elementary Prince William County,38.787477,-77.5068964,5102640
SCH,75.0,Prince William County,900.0,Cedar Point Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,76,,77,27,,13,Cedar Point Elementary Prince William County,38.7340881,-77.5708078,5102640
SCH,75.0,Prince William County,970.0,Chris Yung Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,65,,73,15,,16,Chris Yung Elementary Prince William County,38.7744892,-77.5712842,5102640
SCH,75.0,Prince William County,660.0,Coles Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,86,,76,26,,18,Coles Elementary Prince William County,38.6587413,-77.429101,5102640
SCH,75.0,Prince William County,309.0,Covington-Harper Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,67,,64,21,,14,Covington-Harper Elementary Prince William County,38.5714528,-77.2874727,5102640
SCH,75.0,Prince William County,610.0,Dale City Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,75,,54,16,,6,Dale City Elementary Prince William County,38.6368377,-77.3138654,5102640
SCH,75.0,Prince William County,280.0,Dumfries Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,65,,35,20,,2,Dumfries Elementary Prince William County,38.5683514,-77.3313207,5102640
SCH,75.0,Prince William County,580.0,Elizabeth Vaughan Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,55,,47,7,,3,Elizabeth Vaughan Elementary Prince William County,38.65205,-77.278993,5102640
SCH,75.0,Prince William County,120.0,Enterprise Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,50,,53,10,,3,Enterprise Elementary Prince William County,38.6511036,-77.3610563,5102640
SCH,75.0,Prince William County,370.0,Fannie W. Fitzgerald Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,61,,59,9,,9,Fannie W. Fitzgerald Elementary Prince William County,38.6168774,-77.3100257,5102640
SCH,75.0,Prince William County,450.0,Featherstone Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,69,,46,9,,1,Featherstone Elementary Prince William County,38.6311402,-77.2664669,5102670
SCH,75.0,Prince William County,630.0,George G. Tyler Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,75,,58,16,,8,George G. Tyler Elementary Prince William County,38.8058235,-77.621479,5102670
SCH,75.0,Prince William County,770.0,George P. Mullen Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,58,,43,8,,3,George P. Mullen Elementary Prince William County,38.7844239,-77.5314244,5102670
SCH,75.0,Prince William County,340.0,Glenkirk Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,88,,83,26,,17,Glenkirk Elementary Prince William County,38.7690863,-77.6163225,5102670
SCH,75.0,Prince William County,250.0,Haymarket Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,82,,72,25,,19,Haymarket Elementary Prince William County,38.8064476,-77.6513537,5102670
SCH,75.0,Prince William County,220.0,J.W. Alvey Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,96,,82,32,,15,J.W. Alvey Elementary Prince William County,38.8413769,-77.6548534,5102670
SCH,75.0,Prince William County,319.0,John D. Jenkins Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,,,48,,,3,John D. Jenkins Elementary Prince William County,38.6674919,-77.3308486,5102670
SCH,75.0,Prince William County,130.0,John F. Pattie Sr. Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,81,,76,21,,10,John F. Pattie Sr. Elementary Prince William County,38.6055522,-77.3486527,5102670
SCH,75.0,Prince William County,70.0,Kerrydale Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,63,,44,9,,0,Kerrydale Elementary Prince William County,38.6680329,-77.3449264,5102670
SCH,75.0,Prince William County,306.0,Kyle R. Wilson Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,71,,70,18,,11,Kyle R. Wilson Elementary Prince William County,38.6337439,-77.3795501,5102670
SCH,75.0,Prince William County,180.0,Lake Ridge Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,77,,68,11,,11,Lake Ridge Elementary Prince William County,38.6959249,-77.3123523,5102670
SCH,75.0,Prince William County,830.0,Leesylvania Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,71,,62,13,,12,Leesylvania Elementary Prince William County,38.6044138,-77.2837947,5102670
SCH,75.0,Prince William County,460.0,Loch Lomond Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,77,,52,8,,7,Loch Lomond Elementary Prince William County,38.7850347,-77.4788218,5102670
SCH,75.0,Prince William County,160.0,Martin Luther King Jr. Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,76,,72,17,,11,Martin Luther King Jr. Elementary Prince William County,38.6677698,-77.3799759,5102670
SCH,75.0,Prince William County,570.0,Marumsco Hills Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,68,,39,6,,3,Marumsco Hills Elementary Prince William County,38.6456636,-77.2811912,5102670
SCH,75.0,Prince William County,231.0,Mary G. Porter Traditional,Combined,1,8.0,English: Reading,Gr 3,English Reading,88,,81,21,,14,Mary G. Porter Traditional Prince William County,38.617526,-77.2774081,5102670
SCH,75.0,Prince William County,240.0,Mary Williams Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,73,,56,12,,7,Mary Williams Elementary Prince William County,38.5920194,-77.304225,5102670
SCH,75.0,Prince William County,30.0,Minnieville Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,84,,74,20,,7,Minnieville Elementary Prince William County,38.6530361,-77.3449937,5102670
SCH,75.0,Prince William County,800.0,Montclair Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,84,,56,21,,8,Montclair Elementary Prince William County,38.6259159,-77.3580564,5102670
SCH,75.0,Prince William County,810.0,Mountain View Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,84,,76,22,,19,Mountain View Elementary Prince William County,38.8365859,-77.6264801,5102670
SCH,75.0,Prince William County,700.0,Neabsco Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,49,,52,6,,5,Neabsco Elementary Prince William County,38.6256384,-77.324994,5102670
SCH,75.0,Prince William County,260.0,Occoquan Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,77,,68,19,,11,Occoquan Elementary Prince William County,38.6717879,-77.2594912,5102670
SCH,75.0,Prince William County,820.0,Old Bridge Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,83,,90,26,,33,Old Bridge Elementary Prince William County,38.6827397,-77.3052311,5102670
SCH,75.0,Prince William County,945.0,Pennington Traditional,Combined,1,8.0,English: Reading,Gr 3,English Reading,83,,81,21,,17,Pennington Traditional Prince William County,38.7542088,-77.483139,5102670
SCH,75.0,Prince William County,110.0,Piney Branch Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,77,,73,15,,10,Piney Branch Elementary Prince William County,38.7744914,-77.5944446,5102670
SCH,75.0,Prince William County,550.0,Potomac View Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,48,,49,3,,0,Potomac View Elementary Prince William County,38.635883,-77.2555199,5102670
SCH,75.0,Prince William County,440.0,R. Dean Kilby Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,56,,44,8,,11,R. Dean Kilby Elementary Prince William County,38.6583828,-77.2689915,5102670
SCH,75.0,Prince William County,750.0,River Oaks Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,67,,74,9,,14,River Oaks Elementary Prince William County,38.5844085,-77.2950039,5102670
SCH,75.0,Prince William County,40.0,Rockledge Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,70,,78,16,,18,Rockledge Elementary Prince William County,38.6839097,-77.2767573,5102670
SCH,75.0,Prince William County,941.0,Rosa Parks Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,69,,82,16,,16,Rosa Parks Elementary Prince William County,38.6593515,-77.3848751,5102670
SCH,75.0,Prince William County,360.0,Samuel L. Gravely Jr. Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,83,,74,14,,11,Samuel L. Gravely Jr. Elementary Prince William County,38.8592251,-77.6459719,5102670
SCH,75.0,Prince William County,730.0,Sharon C. McAuliffe Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,70,,52,11,,11,Sharon C. McAuliffe Elementary Prince William County,38.6499855,-77.3773092,5102670
SCH,75.0,Prince William County,500.0,Signal Hill Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,67,,63,15,,10,Signal Hill Elementary Prince William County,38.7473039,-77.437321,5102670
